X,Y,FID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Weekdays_O,Weekdays_1,Saturdays_,Saturdays1,Sundays_On,Sundays_Of
-8364526.8346567,4871172.75497957,188,Bus,APC,4,Northbound,17396,11th St & Clarkson Av,40.035984,-75.139823,2,10,1,1,3,5
-8364452.13927838,4871618.68817295,189,Bus,APC,4,Northbound,17398,11th St & Chew St - FS,40.039051,-75.139152,1,14,0,9,0,2
-8364526.8346567,4871882.15731368,190,Bus,APC,4,Northbound,17400,Grange Av 11th St - FS,40.040863,-75.139823,1,6,0,6,0,6
-8367517.32145737,4856890.09015288,191,Bus,APC,4,Northbound,18273,Broad St & Washington Av,39.937679,-75.166687,53,42,41,35,31,24
-8367186.9252087,4858887.45374046,192,Bus,APC,4,Northbound,20414,Broad St & S Penn Square,39.951435,-75.163719,206,187,145,96,98,76
-8364403.71529989,4872070.74852028,193,Bus,APC,4,Northbound,21193,Nedro Av & 11th St,40.04216,-75.138717,41,55,23,42,12,28
-8364469.95039691,4871965.32893792,194,Bus,APC,4,Northbound,21534,11th St & Nedro Av - FS,40.041435,-75.139312,0,24,0,21,0,19
-8368199.26465797,4852549.43048348,195,Bus,APC,4,Northbound,25239,Broad St & Hartranft St,39.907775,-75.172813,4,0,1,0,0,0
-8364431.76781157,4869569.91651575,196,Bus,APC,4,Northbound,28692,9th St & Loudon St,40.024959,-75.138969,4,19,4,21,0,11
-8364533.62514564,4870915.84724384,197,Bus,APC,4,Northbound,28693,10th St & Wagner Av,40.034217,-75.139884,7,14,1,8,2,8
-8364483.53137478,4871434.46749707,198,Bus,APC,4,Northbound,28694,11th St & Olney Av,40.037784,-75.139434,5,89,5,59,0,46
-8364552.32682009,4872092.85042313,199,Bus,APC,4,Northbound,28695,12th St & Nedro Av,40.042312,-75.140052,6,36,9,29,4,19
-8365859.44028099,4866413.99058935,200,Bus,APC,4,Northbound,30065,Rising Sun Av & Westmoreland St - FS,40.003246,-75.151794,20,71,11,36,9,34
-8364501.4538128,4871323.52962532,201,Bus,APC,4,Northbound,30304,11th St & Tabor Rd,40.037021,-75.139595,1,26,0,10,1,10
-8368025.16097437,4853824.98479062,202,Bus,APC,4,Northbound,31307,Broad St & Oregon Av - 2,39.916564,-75.171249,107,6,83,8,57,3
-8368251.02822119,4852253.38712103,203,Bus,APC,4,Northbound,31487,Broad St & Pattison Av - 3 FS,39.905735,-75.173278,57,0,65,0,48,0
-8364860.68180959,4867141.36478908,204,Bus,APC,4,Southbound,141,9th St & Erie Av,40.008251,-75.142822,24,15,25,10,19,7
-8366724.83800242,4861813.22160903,205,Bus,APC,4,Southbound,143,Broad St & Girard Av,39.97158,-75.159568,75,66,47,52,35,37
-8367531.68167169,4856936.54941391,206,Bus,APC,4,Southbound,148,Broad St & Washington Av,39.937999,-75.166816,80,67,62,52,52,31
-8368263.82996263,4852789.75451932,207,Bus,APC,4,Southbound,150,Broad St & Geary St,39.909431,-75.173393,0,8,0,3,0,3
-8368271.39968801,4852175.74975708,208,Bus,APC,4,Southbound,356,Broad St & Pattison Av - 2 NS,39.9052,-75.173461,12,24,28,24,12,15
-8367369.4891736,4859085.09202242,209,Bus,APC,4,Southbound,515,15th St & Market St,39.952796,-75.165359,170,276,103,170,63,128
-8367142.73137085,4859336.03005575,210,Bus,APC,4,Southbound,5131,Broad St & Arch St,39.954524,-75.163322,43,114,24,53,16,37
-8368107.53739756,4853503.94012169,211,Bus,APC,4,Southbound,5140,Broad St & Bigler St,39.914352,-75.171989,1,9,3,7,0,5
-8366813.2256781,4861287.40579024,212,Bus,APC,4,Southbound,5144,Broad St & Brown St,39.96796,-75.160362,13,18,4,3,5,6
-8366034.43452051,4865923.96954346,213,Bus,APC,4,Southbound,5169,Broad St & Clearfield St - FS,39.999874,-75.153366,16,7,8,0,3,3
-8367892.69078033,4854796.16450102,214,Bus,APC,4,Southbound,5221,Broad St & Jackson St,39.923255,-75.170059,8,21,2,19,0,12
-8366650.14262409,4862253.79536453,215,Bus,APC,4,Southbound,5252,Broad St & Master St,39.974613,-75.158897,30,16,10,8,15,3
-8366585.57731943,4862618.99396991,216,Bus,APC,4,Southbound,5273,Broad St & Oxford St - FS,39.977127,-75.158317,29,40,31,33,16,27
-8366787.73351471,4861451.97443255,217,Bus,APC,4,Southbound,5277,Broad St & Parrish St,39.969093,-75.160133,14,13,10,4,8,2
-8367981.85769245,4854257.51163505,218,Bus,APC,4,Southbound,5287,Broad St & Porter St,39.919544,-75.17086,1,36,2,19,1,13
-8367952.91462485,4854438.510837,219,Bus,APC,4,Southbound,5296,Broad St & Ritner St,39.920791,-75.1706,2,30,1,13,3,11
-8368012.35923293,4854069.83911881,220,Bus,APC,4,Southbound,5305,Broad St & Shunk St,39.918251,-75.171134,0,22,3,8,0,7
-8367860.408128,4854982.83463388,221,Bus,APC,4,Southbound,5308,Broad St & Snyder Av,39.924541,-75.169769,15,132,10,90,6,59
-8366687.545973,4862060.88760157,222,Bus,APC,4,Southbound,5328,Broad St & Thompson St,39.973285,-75.159233,13,17,7,4,6,2
-8367232.7888389,4858748.9205073,223,Bus,APC,4,Southbound,15185,Broad St & Chestnut St - FS,39.950481,-75.164131,125,73,91,52,48,19
-8367256.49989044,4858599.93409212,224,Bus,APC,4,Southbound,15186,Broad St & Walnut St,39.949455,-75.164344,122,68,71,40,50,37
-8367283.6618462,4858431.49210363,225,Bus,APC,4,Southbound,15187,Broad St & Locust St,39.948295,-75.164588,32,19,22,13,21,12
-8367313.38415024,4858258.69682486,226,Bus,APC,4,Southbound,15188,Broad St & Spruce St,39.947105,-75.164855,22,27,17,24,16,10
-8367347.44791442,4858053.23408176,227,Bus,APC,4,Southbound,15189,Broad St & Pine St,39.94569,-75.165161,13,14,12,5,6,6
-8367369.4891736,4857919.64927759,228,Bus,APC,4,Southbound,15190,Broad St & Lombard St,39.94477,-75.165359,28,39,11,11,11,12
-8367393.31154463,4857772.41767225,229,Bus,APC,4,Southbound,15191,Broad St & South St,39.943756,-75.165573,21,19,14,13,7,10
-8367420.47350038,4857608.92635572,230,Bus,APC,4,Southbound,15192,Broad St & Bainbridge St - FS,39.94263,-75.165817,5,17,4,10,1,5
-8367439.17517484,4857505.98338143,231,Bus,APC,4,Southbound,15193,Broad St & Fitzwater St,39.941921,-75.165985,10,15,2,13,2,5
-8367462.88622637,4857359.19348169,232,Bus,APC,4,Southbound,15194,Broad St & Catharine St,39.94091,-75.166198,10,13,4,10,2,10
-8367481.58790083,4857248.99358762,233,Bus,APC,4,Southbound,15195,Broad St & Christian St,39.940151,-75.166366,8,23,2,10,4,9
-8367502.84992357,4857111.06395382,234,Bus,APC,4,Southbound,15196,Broad St & Carpenter St,39.939201,-75.166557,15,42,14,39,6,28
-8364420.74718197,4871618.68817295,235,Bus,APC,4,Southbound,16044,Chew Av & 11th St - FS,40.039051,-75.13887,1,0,1,0,4,0
-8364296.73726923,4871593.67932476,236,Bus,APC,4,Southbound,16045,Chew Av & 10th St,40.038879,-75.137756,4,0,1,1,0,0
-8364344.2706918,4871296.34058533,237,Bus,APC,4,Southbound,16053,10th St & Tabor Rd,40.036834,-75.138183,10,0,4,0,9,0
-8364364.64215862,4871171.01025264,238,Bus,APC,4,Southbound,16054,10th St & Clarkson Av,40.035972,-75.138366,8,1,4,0,3,0
-8364485.31248663,4871002.93633038,239,Bus,APC,4,Southbound,16058,Wagner Av & Warnock St - FS,40.034816,-75.13945,5,1,3,1,3,0
-8364549.76647181,4870909.30468893,240,Bus,APC,4,Southbound,16061,10th St & Wagner Av - FS,40.034172,-75.140029,8,0,8,1,4,0
-8364445.34878944,4870701.83524218,241,Bus,APC,4,Southbound,16067,10th St & Fisher Av - FS,40.032745,-75.139091,28,7,14,5,9,1
-8364478.52199769,4870499.31319268,242,Bus,APC,4,Southbound,16071,10th St & Duncannon Av,40.031352,-75.139389,16,10,9,3,8,0
-8364515.81402711,4870273.67971442,243,Bus,APC,4,Southbound,16133,10th St & Lindley Av,40.0298,-75.139724,35,6,26,5,18,3
-8364550.65702773,4870055.75637695,244,Bus,APC,4,Southbound,16134,10th St & Ruscomb St,40.028301,-75.140037,24,3,9,9,12,1
-8364588.06037664,4869840.59994137,245,Bus,APC,4,Southbound,16135,10th St & Rockland St,40.026821,-75.140373,19,5,15,3,9,6
-8364451.24872246,4869560.46744261,246,Bus,APC,4,Southbound,16136,9th St & Loudon St - FS,40.024894,-75.139144,12,1,13,1,11,0
-8364484.42193071,4869368.58052056,247,Bus,APC,4,Southbound,16137,9th St & Wyoming Av,40.023574,-75.139442,6,4,3,3,5,3
-8364523.49507198,4869131.3436403,248,Bus,APC,4,Southbound,16138,9th St & Courtland St,40.021942,-75.139793,19,8,7,2,3,0
-8364571.02849455,4868883.93720334,249,Bus,APC,4,Southbound,16139,9th St & Wingohocking St - FS,40.02024,-75.14022,26,6,14,6,9,7
-8364603.31114687,4868698.168389,250,Bus,APC,4,Southbound,16140,9th St & Cayuga St,40.018962,-75.14051,25,3,13,1,12,3
-8364639.82393986,4868483.04140226,251,Bus,APC,4,Southbound,16146,9th St & Bristol St - FS,40.017482,-75.140838,31,10,13,9,16,0
-8364678.89708112,4868250.18623312,252,Bus,APC,4,Southbound,16147,9th St & Hunting Park Av,40.01588,-75.141189,36,13,35,8,21,4
-8364717.07966647,4868019.51674541,253,Bus,APC,4,Southbound,16148,9th St & Lycoming St,40.014293,-75.141532,48,6,25,4,21,6
-8364759.60371195,4867767.77771692,254,Bus,APC,4,Southbound,16156,9th St & Luzerne St - FS,40.012561,-75.141914,50,12,28,11,25,11
-8364797.00706085,4867552.67090662,255,Bus,APC,4,Southbound,16157,9th St & Pike St - FS,40.011081,-75.14225,43,16,24,8,14,8
-8364827.50860134,4867370.85115242,256,Bus,APC,4,Southbound,16158,9th St & Butler St,40.00983,-75.142524,27,6,12,9,7,3
-8364875.93257983,4866935.13679745,257,Bus,APC,4,Southbound,16159,Rising Sun Av & 9th St,40.006832,-75.142959,26,6,20,4,16,5
-8365279.35441446,4866698.97540569,258,Bus,APC,4,Southbound,16160,Rising Sun Av &  11th St,40.005207,-75.146583,32,9,16,12,12,3
-8365495.98214355,4866573.55782578,259,Bus,APC,4,Southbound,16161,Rising Sun Av & Old York Rd,40.004344,-75.148529,5,15,4,11,3,9
-8365590.15843276,4866513.24750305,260,Bus,APC,4,Southbound,16162,Rising Sun Av & Germantown Av - FS,40.003929,-75.149375,21,29,8,13,8,9
-8365957.06747441,4866381.8739968,261,Bus,APC,4,Southbound,17121,Broad St & Westmoreland Av - FS,40.003025,-75.152671,33,20,15,9,7,7
-8366064.15682456,4865743.7780914,262,Bus,APC,4,Southbound,17127,Broad St & Indiana Av,39.998634,-75.153633,16,3,5,2,4,1
-8366107.46010647,4865489.91713827,263,Bus,APC,4,Southbound,17129,Broad St & Glenwood Av,39.996887,-75.154022,15,17,14,12,15,9
-8366143.97289946,4865307.55394791,264,Bus,APC,4,Southbound,17132,Broad St & Somerset St,39.995632,-75.15435,10,10,10,7,5,1
-8366191.50632202,4864997.03565317,265,Bus,APC,4,Southbound,17133,Broad St & Lehigh Av - FS,39.993495,-75.154777,61,51,38,33,24,24
-8366215.32869305,4864848.53665551,266,Bus,APC,4,Southbound,17134,Broad St & Huntingdon St,39.992473,-75.154991,21,4,10,3,12,3
-8366250.95093011,4864628.98888171,267,Bus,APC,4,Southbound,17135,Broad St & Cumberland St,39.990962,-75.155311,17,10,8,3,6,4
-8366296.81456031,4864357.43055159,268,Bus,APC,4,Southbound,17136,Broad St & York St - FS,39.989093,-75.155723,13,14,14,5,6,9
-8366323.97651607,4864197.31777905,269,Bus,APC,4,Southbound,17137,Broad St & Dauphin St,39.987991,-75.155967,42,14,22,13,17,4
-8366362.2704209,4863962.23855177,270,Bus,APC,4,Southbound,17138,Broad St & Susquehanna Av,39.986373,-75.156311,44,34,33,20,27,12
-8366401.23224268,4863737.77069131,271,Bus,APC,4,Southbound,17158,Broad St & Diamond St,39.984828,-75.156661,24,9,20,11,10,10
-8366438.63559158,4863510.54755486,272,Bus,APC,4,Southbound,17159,Broad St & Norris St,39.983264,-75.156997,21,9,16,8,20,3
-8366474.36914813,4863299.45552936,273,Bus,APC,4,Southbound,17160,Broad St & Berks St,39.981811,-75.157318,14,4,6,2,1,0
-8366510.88194111,4863080.52311926,274,Bus,APC,4,Southbound,17161,Broad St & Montgomery Av,39.980304,-75.157646,15,7,13,4,7,3
-8366546.50417817,4862856.07519647,275,Bus,APC,4,Southbound,17162,Broad St & Cecil B Moore Av,39.978759,-75.157966,74,76,48,54,34,41
-8366617.85997176,4862449.32166616,276,Bus,APC,4,Southbound,17163,Broad St & Jefferson St,39.975959,-75.158607,29,9,16,2,14,2
-8366753.78107002,4861633.10476753,277,Bus,APC,4,Southbound,17164,Broad St & Poplar St,39.97034,-75.159828,11,13,11,14,6,8
-8366847.1781228,4861084.05907289,278,Bus,APC,4,Southbound,17165,Broad St & Ridge Av - FS,39.96656,-75.160667,45,28,30,22,22,12
-8366879.46077512,4860896.69328393,279,Bus,APC,4,Southbound,17166,Broad St & Wallace St,39.96527,-75.160957,25,12,8,3,10,3
-8366915.97356811,4860631.33708779,280,Bus,APC,4,Southbound,17167,Broad St & Green St,39.963443,-75.161285,7,14,3,5,3,7
-8366939.79593913,4860506.14138828,281,Bus,APC,4,Southbound,17168,Broad St & Spring Garden St,39.962581,-75.161499,59,75,40,43,33,36
-8367015.38187339,4860085.68710446,282,Bus,APC,4,Southbound,17169,Broad St & Callowhill St,39.959686,-75.162178,24,20,5,6,7,8
-8367099.42808893,4859602.5134387,283,Bus,APC,4,Southbound,17170,Broad St & Race St,39.956359,-75.162933,26,53,12,31,10,32
-8367561.40397572,4856771.0392881,284,Bus,APC,4,Southbound,17177,Broad St & Ellsworth St,39.936859,-75.167083,12,18,18,21,7,11
-8367586.89613912,4856622.51807498,285,Bus,APC,4,Southbound,17180,Broad St & Federal St,39.935836,-75.167312,28,32,8,14,6,8
-8367622.62969566,4856396.61909809,286,Bus,APC,4,Southbound,17182,Broad St & Wharton St,39.93428,-75.167633,5,27,7,13,6,9
-8367654.8010285,4856222.11710625,287,Bus,APC,4,Southbound,17184,Broad St & Reed St,39.933078,-75.167922,10,21,2,10,6,13
-8367686.30444439,4856039.34334748,288,Bus,APC,4,Southbound,17187,Broad St & Dickinson St,39.931819,-75.168205,7,20,8,16,2,11
-8367713.46640015,4855863.25076133,289,Bus,APC,4,Southbound,17189,Broad St & Tasker St,39.930606,-75.168449,12,54,16,41,6,24
-8367742.29814827,4855688.90330311,290,Bus,APC,4,Southbound,17190,Broad St & Morris St,39.929405,-75.168708,27,64,13,37,9,25
-8367773.80156416,4855511.07495026,291,Bus,APC,4,Southbound,17192,Broad St & Moore St,39.92818,-75.168991,4,21,4,14,5,10
-8367804.30310463,4855334.99172496,292,Bus,APC,4,Southbound,17194,Broad St & Mifflin St,39.926967,-75.169265,9,28,5,16,1,15
-8367832.35561632,4855150.05689039,293,Bus,APC,4,Southbound,17195,Broad St & McKean St,39.925693,-75.169517,8,65,3,39,2,23
-8367923.19232081,4854617.3360602,294,Bus,APC,4,Southbound,17198,Broad St & Wolf St,39.922023,-75.170333,5,50,3,23,2,20
-8368162.75186499,4853348.9367328,295,Bus,APC,4,Southbound,17203,Broad St & Pollack St,39.913284,-75.172485,1,4,0,3,0,4
-8368231.5473103,4852976.38697508,296,Bus,APC,4,Southbound,17209,Broad St & Curtain St,39.910717,-75.173103,0,11,1,6,0,1
-8364666.98589561,4867086.42837244,297,Bus,APC,4,Southbound,17425,Erie Av & Rising Sun Av,40.007873,-75.141082,37,12,26,9,21,6
-8364754.48301538,4867100.81645215,298,Bus,APC,4,Southbound,18193,Erie Av & 8th St,40.007972,-75.141868,5,2,5,1,1,2
-8368065.903908,4853804.52006062,299,Bus,APC,4,Southbound,20960,Broad St & Oregon Av - FS,39.916423,-75.171615,8,100,5,82,4,56
-8365989.35012674,4866190.04855002,300,Bus,APC,4,Southbound,21194,Broad St & Allegheny Av,40.001705,-75.152961,104,55,72,38,53,26
-8364469.95039691,4871965.32893792,301,Bus,APC,4,Southbound,21534,11th St & Nedro Av - FS,40.041435,-75.139312,72,0,55,0,32,0
-8364325.56901735,4871411.20388245,302,Bus,APC,4,Southbound,28699,10th St & Olney Av,40.037624,-75.138015,50,1,39,0,23,0
-8364418.96607012,4869793.3533762,303,Bus,APC,4,Southbound,28700,Rockland St & 9th St,40.026496,-75.138854,57,15,39,3,28,5
-8367051.89466636,4859866.82554634,304,Bus,APC,4,Southbound,31123,Broad St & Vine St,39.958179,-75.162506,10,12,10,13,3,5
-8368291.88247431,4852609.80119247,305,Bus,APC,4,Southbound,31309,Broad St & Hartranft St,39.908191,-75.173645,0,10,0,4,0,6
-8368251.02822119,4852253.38712103,306,Bus,APC,4,Southbound,31487,Broad St & Pattison Av - 3 FS,39.905735,-75.173278,0,25,0,50,0,36
-8364920.12641768,4860222.49618186,307,Bus,APC,5,Northbound,70,3rd St & Spring Garden St,39.960628,-75.143356,31,0,18,0,12,0
-8362586.2019737,4864044.9079296,308,Bus,APC,5,Northbound,72,Frankford Av & Lehigh Av,39.986942,-75.12239,16,5,8,2,5,4
-8359120.26962786,4866933.39281581,309,Bus,APC,5,Northbound,73,Frankford Av & Torresdale Av,40.00682,-75.091255,0,3,1,5,0,1
-8365112.0412198,4858999.85004746,310,Bus,APC,5,Northbound,4467,Arch St & 3rd St,39.952209,-75.14508,65,0,41,0,31,0
-8364896.30404664,4858965.4339889,311,Bus,APC,5,Northbound,14931,Arch St & 2nd St,39.951972,-75.143142,58,0,36,0,31,0
-8365079.75856747,4859238.0066319,312,Bus,APC,5,Northbound,17575,3rd St & Race St,39.953849,-75.14479,27,0,16,0,14,0
-8365035.56472963,4859516.68612987,313,Bus,APC,5,Northbound,17579,3rd St & Vine St,39.955768,-75.144393,10,0,3,0,2,0
-8364999.94249257,4859751.07921369,314,Bus,APC,5,Northbound,17581,3rd St & Callowhill St,39.957382,-75.144073,1,0,2,0,2,0
-8364972.78053682,4859902.26133069,315,Bus,APC,5,Northbound,17602,3rd St & Willow St,39.958423,-75.143829,4,0,0,0,1,0
-8364886.17397298,4860460.24637641,316,Bus,APC,5,Northbound,17604,3rd St & Fairmount Av,39.962265,-75.143051,9,1,5,3,6,0
-8364859.79125367,4860609.69641901,317,Bus,APC,5,Northbound,17605,3rd St & Brown St,39.963294,-75.142814,4,0,3,5,4,1
-8364822.38790476,4860839.17705329,318,Bus,APC,5,Northbound,17606,3rd St & Poplar St,39.964874,-75.142478,2,2,4,1,0,2
-8364786.7656677,4861072.43938624,319,Bus,APC,5,Northbound,17607,3rd St & Wildey St,39.96648,-75.142158,6,4,6,2,3,3
-8364759.60371195,4861234.24474638,320,Bus,APC,5,Northbound,17608,3rd St & George St,39.967594,-75.141914,4,5,1,2,4,1
-8358480.73915324,4868069.95252681,321,Bus,APC,5,Northbound,19010,Frankford Av & Orthodox St,40.01464,-75.08551,13,8,5,9,5,8
-8357741.02113692,4869267.69600667,322,Bus,APC,5,Northbound,20844,Frankford Transit Center - Rt 5,40.02288,-75.078865,0,236,0,156,0,115
-8364141.33526008,4861416.96887071,323,Bus,APC,5,Northbound,20978,Girard Av & Front St,39.968852,-75.13636,59,11,44,7,41,5
-8364525.16486434,4861502.37684833,324,Bus,APC,5,Northbound,21096,Girard Av & 2nd St,39.96944,-75.139808,40,8,28,3,28,7
-8364710.28917753,4861531.13684286,325,Bus,APC,5,Northbound,21959,3rd St & Girard Av,39.969638,-75.141471,43,16,23,5,13,1
-8363918.80759799,4861470.27614472,326,Bus,APC,5,Northbound,23928,Frankford Av & Girard Av - FS,39.969219,-75.134361,27,5,25,5,17,9
-8363917.13780562,4861580.52288643,327,Bus,APC,5,Northbound,23929,Frankford Av & Thompson St,39.969978,-75.134346,7,2,4,2,4,2
-8363915.35669378,4861830.9429587,328,Bus,APC,5,Northbound,23930,Frankford Av & Master St - FS,39.971702,-75.13433,7,4,7,1,8,2
-8363878.84390079,4861996.68268654,329,Bus,APC,5,Northbound,23931,Frankford Av & Jefferson St,39.972843,-75.134002,6,8,2,2,1,3
-8363809.26921905,4862152.83789757,330,Bus,APC,5,Northbound,23932,Frankford Av & Oxford St,39.973918,-75.133377,5,5,2,3,5,1
-8363728.56258822,4862336.305251,331,Bus,APC,5,Northbound,23933,Frankford Av & Palmer St,39.975181,-75.132652,23,12,13,7,12,9
-8363630.8240753,4862561.90356454,332,Bus,APC,5,Northbound,23934,Frankford Av & Montgomery Av,39.976734,-75.131774,0,4,2,2,0,2
-8363580.73030445,4862676.520512,333,Bus,APC,5,Northbound,23935,Frankford Av & Berks St,39.977523,-75.131324,4,7,3,6,5,0
-8363485.66345931,4862821.20995512,334,Bus,APC,5,Northbound,23936,Frankford Av & Norris St,39.978519,-75.13047,8,9,8,5,9,4
-8363378.57410917,4862958.63782475,335,Bus,APC,5,Northbound,23937,Frankford Av & Susquehanna Av,39.979465,-75.129508,2,5,3,5,0,1
-8363273.26587088,4863094.46956542,336,Bus,APC,5,Northbound,23938,Frankford Av & Dauphin St,39.9804,-75.128562,14,8,3,6,7,12
-8363187.54986297,4863209.67377116,337,Bus,APC,5,Northbound,23939,Frankford Av & Trenton Av,39.981193,-75.127792,7,10,8,1,3,6
-8363076.23037217,4863358.14825038,338,Bus,APC,5,Northbound,23940,Frankford Av & Hagert St,39.982215,-75.126792,3,13,3,15,5,6
-8362975.26359403,4863491.22511123,339,Bus,APC,5,Northbound,23941,Frankford Av & Cumberland St,39.983131,-75.125885,11,13,8,9,6,10
-8362878.41563703,4863618.05657467,340,Bus,APC,5,Northbound,23942,Frankford Av & Sergeant St,39.984004,-75.125015,10,5,8,6,4,6
-8362761.19621323,4863800.534009,341,Bus,APC,5,Northbound,23943,Frankford Av & Huntingdon St - FS,39.98526,-75.123962,18,15,12,8,8,8
-8362351.87444558,4864298.7319213,342,Bus,APC,5,Northbound,23944,Frankford Av & Somerset St,39.988689,-75.120285,15,22,9,15,11,8
-8362082.59259735,4864438.94085902,343,Bus,APC,5,Northbound,23945,Frankford Av & Cambria St,39.989654,-75.117866,29,18,20,19,18,18
-8361904.2587731,4864529.31492364,344,Bus,APC,5,Northbound,23946,Frankford Av & Orleans St,39.990276,-75.116264,20,17,10,5,7,8
-8361697.87243717,4864639.01445186,345,Bus,APC,5,Northbound,23947,Frankford Av & Elkhart St,39.991031,-75.11441,19,28,14,19,12,11
-8361530.55924251,4864731.56983135,346,Bus,APC,5,Northbound,23948,Frankford Av & Clearfield St,39.991668,-75.112907,20,26,16,17,15,17
-8361249.47752826,4864906.80263138,347,Bus,APC,5,Northbound,23949,Frankford Av & Allegheny Av,39.992874,-75.110382,64,50,40,24,35,23
-8360971.73539873,4865084.65401017,348,Bus,APC,5,Northbound,23950,Frankford Av & Westmoreland St,39.994098,-75.107887,16,11,9,7,3,7
-8360719.48543259,4865264.25226439,349,Bus,APC,5,Northbound,23951,Frankford Av & Ontario St,39.995334,-75.105621,17,21,10,7,12,5
-8360478.25609604,4865464.34249679,350,Bus,APC,5,Northbound,23952,Frankford Av & Tioga St,39.996711,-75.103454,28,28,13,28,10,19
-8360243.03801199,4865665.01801666,351,Bus,APC,5,Northbound,23953,Frankford Av & Venango St,39.998092,-75.101341,17,36,13,19,8,14
-8359985.66734928,4865882.84491582,352,Bus,APC,5,Northbound,23954,Frankford Av & Castor Av,39.999591,-75.099029,27,25,17,16,16,12
-8359844.73687394,4866026.41856198,353,Bus,APC,5,Northbound,23955,Frankford Av & Glenwood Av,40.000579,-75.097763,22,14,7,10,8,14
-8359629.77893722,4866281.45581931,354,Bus,APC,5,Northbound,23956,Frankford Av & Valetta St,40.002334,-75.095832,1,3,0,3,1,0
-8359471.81657978,4866467.76068289,355,Bus,APC,5,Northbound,23957,Frankford Av & Wheatsheaf Ln,40.003616,-75.094413,8,8,6,8,3,6
-8359309.62408169,4866657.84756574,356,Bus,APC,5,Northbound,23958,Frankford Av & Jasper St,40.004924,-75.092956,1,25,2,12,0,8
-8359070.175857,4867029.3122618,357,Bus,APC,5,Northbound,23959,Frankford Av & Adams St,40.00748,-75.090805,11,5,0,3,3,1
-8358992.02957446,4867197.90020214,358,Bus,APC,5,Northbound,23960,Frankford Av & Womrath St,40.00864,-75.090103,1,9,0,3,0,5
-8358890.0609209,4867404.71501079,359,Bus,APC,5,Northbound,23961,Frankford Av & Ruan St,40.010063,-75.089187,18,11,10,9,6,7
